"VK-Auftrag";"VK-Position";"VK";"Lieferadresse";"KundeName";"Tour";"MengeTotal";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"ArtikelGruppe_ID";"ArtikelgruppeBezeichnung";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"Wechselkurs";"Produktionsauftrag";"ZollPosition_Nr";"ZollPosition_Bezeichnung"
"200005448";30;"200005448-30";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054485040100 0001                          ";"Spiegelwand Palomba 1600mm";"50";"Palomba";340;"Spiegelwände";12.09.2011 00:00:00;12.09.2011 00:00:00;11.60;23.20;325.60;0.76;"960043038";"7009.9190";"Glasspiegel"
"200005449";10;"200005449-10";"Laufen Austria AG, Mariazeller Strasse 100, AT-3150 Wilhelmsburg";"Laufen Austria AG";"K1";1.00;"2000054498722202 0001                          ";"Unterschrank Palomba 1190mm";"87";"Palomba 2010";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;33.40;33.40;370.00;0.76;;"9403.6000";"Holzmöbel"
"200005449";11;"200005449-11";"Laufen Austria AG, Mariazeller Strasse 100, AT-3150 Wilhelmsburg";"Laufen Austria AG";"K1";1.00;"2000054498730000 0001                          ";"Seitenelement Palomba 400mm";"87";"Palomba 2010";370;"Seitenschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;25.60;25.60;246.00;0.76;;"9403.6000";"Holzmöbel"
"200005450";10;"200005450-10";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054505020202 0001                          ";"Unterschrank Palomba 400mm";"50";"Palomba";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;11.20;22.40;416.50;0.76;;"9403.6000";"Holzmöbel"
"200005450";11;"200005450-11";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054505020300 0001                          ";"Unterschrank Palomba 400mm";"50";"Palomba";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;15.50;31.00;441.88;0.76;;"9403.6000";"Holzmöbel"
"200005450";12;"200005450-12";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054505020300 0002                          ";"Unterschrank Palomba 400mm";"50";"Palomba";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;15.50;31.00;441.88;0.76;;"9403.6000";"Holzmöbel"
"200005450";20;"200005450-20";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054508720300 0001                          ";"Unterschrank Palomba 400 mm";"87";"Palomba 2010";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;15.50;15.50;166.00;0.76;;"9403.6000";"Holzmöbel"
"200005450";30;"200005450-30";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";3.00;"2000054505020600 0001                          ";"Unterschrank Palomba 800mm";"50";"Palomba";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;15.80;47.40;761.07;0.76;;"9403.6000";"Holzmöbel"
"200005450";31;"200005450-31";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054505020700 0001                          ";"Unterschrank Palomba 800mm";"50";"Palomba";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;31.60;31.60;338.25;0.76;;"9403.6000";"Holzmöbel"
"200005450";32;"200005450-32";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054505020700 0002                          ";"Unterschrank Palomba 800mm";"50";"Palomba";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;31.60;31.60;338.25;0.76;;"9403.6000";"Holzmöbel"
"200005450";40;"200005450-40";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054505020500 0001                          ";"Trolley Palomba 400mm";"50";"Palomba";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;25.20;50.40;670.18;0.76;;"9403.6000";"Holzmöbel"
"200005450";50;"200005450-50";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054505010000 0001                          ";"WTPL Palomba B=800 mm, H=30mm";"87";"Palomba 2010";300;"Abstellflächen Kunstharz";12.09.2011 00:00:00;05.09.2011 00:00:00;8.70;8.70;105.70;0.76;;;
"200005450";51;"200005450-51";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054505010200 0001                          ";"WTPL Palomba B=1600mm, H=30mm";"87";"Palomba 2010";300;"Abstellflächen Kunstharz";12.09.2011 00:00:00;05.09.2011 00:00:00;17.40;17.40;151.14;0.76;;;
"200005450";60;"200005450-60";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054505020901 0001                          ";"Unterschrank Palomba 400mm";"50";"Palomba";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;8.70;8.70;186.54;0.76;;"9403.6000";"Holzmöbel"
"200005450";61;"200005450-61";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";3.00;"2000054505020800 0001                          ";"Unterschrank Palomba 800mm";"50";"Palomba";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;13.70;41.10;746.16;0.76;;"9403.6000";"Holzmöbel"
"200005450";70;"200005450-70";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054508720800 0001                          ";"Unterschrank Palomba 800 mm";"87";"Palomba 2010";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;13.70;13.70;187.00;0.76;;"9403.6000";"Holzmöbel"
"200005450";80;"200005450-80";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054505010400 0001                          ";"WTPL Palomba B=800 mm, H=78mm";"87";"Palomba 2010";300;"Abstellflächen Kunstharz";12.09.2011 00:00:00;05.09.2011 00:00:00;9.70;19.40;228.00;0.76;;;
"200005450";81;"200005450-81";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054505010400 0002                          ";"WTPL Palomba B=800 mm, H=78mm";"87";"Palomba 2010";300;"Abstellflächen Kunstharz";12.09.2011 00:00:00;05.09.2011 00:00:00;9.70;9.70;114.00;0.76;;;
"200005450";82;"200005450-82";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054505010500 0001                          ";"WTPL Palomba B=1200mm, H=78mm";"87";"Palomba 2010";300;"Abstellflächen Kunstharz";12.09.2011 00:00:00;05.09.2011 00:00:00;13.60;27.20;265.30;0.76;;;
"200005450";90;"200005450-90";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054505010500 0002                          ";"WTPL Palomba B=1200mm, H=78mm";"87";"Palomba 2010";300;"Abstellflächen Kunstharz";12.09.2011 00:00:00;05.09.2011 00:00:00;13.60;27.20;265.30;0.76;;;
"200005450";100;"200005450-100";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054508710500 0003                          ";"WTPL Palomba B=1200mm, H=80mm";"87";"Palomba 2010";300;"Abstellflächen Kunstharz";12.09.2011 00:00:00;05.09.2011 00:00:00;13.60;13.60;107.00;0.76;;;
"200005450";110;"200005450-110";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054505010600 0001                          ";"WTPL Palomba B=1600mm, H=78mm";"87";"Palomba 2010";300;"Abstellflächen Kunstharz";12.09.2011 00:00:00;05.09.2011 00:00:00;17.80;35.60;325.40;0.76;;;
"200005450";120;"200005450-120";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";2.00;"2000054508722202 0001                          ";"Unterschrank Palomba 1190mm";"87";"Palomba 2010";310;"Unterschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;33.40;66.80;726.00;0.76;;"9403.6000";"Holzmöbel"
"200005450";130;"200005450-130";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";3.00;"2000054505030000 0001                          ";"Seitenelement Palomba 400mm";"50";"Palomba";370;"Seitenschränke";12.09.2011 00:00:00;05.09.2011 00:00:00;25.60;76.80;982.44;0.76;;"9403.6000";"Holzmöbel"
"200005450";140;"200005450-140";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054504910100 0001                          ";"Unterschrank Talux 760 mm";"49";"Talux";310;"Unterschränke";12.09.2011 00:00:00;07.09.2011 00:00:00;30.00;30.00;314.99;0.76;;"9403.6000";"Holzmöbel"
"200005450";150;"200005450-150";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054504910900 0001                          ";"Unterschrank Talux 1460mm";"49";"Talux";310;"Unterschränke";12.09.2011 00:00:00;07.09.2011 00:00:00;53.00;53.00;432.05;0.76;;"9403.6000";"Holzmöbel"
"200005450";160;"200005450-160";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";5.00;"2000054505090100 0001                          ";"Konsole Palomba";"50";"Palomba";398;"Möbeleinzelteile";12.09.2011 00:00:00;05.09.2011 00:00:00;1.25;6.25;105.70;0.76;;;
"200005450";170;"200005450-170";"Laufen CZ, s.r.o., Na Libusi 717, CZ-39165 Bechyne";"Laufen CZ s.r.o.";"K3";1.00;"2000054505090200 0001                          ";"Spiegelleuchte Palomba";"50";"Palomba";398;"Möbeleinzelteile";12.09.2011 00:00:00;05.09.2011 00:00:00;1.50;1.50;84.76;0.76;;;
"200005451";10;"200005451-10";"Laufen Austria AG, Mariazeller Strasse 100, AT-3150 Wilhelmsburg";"Laufen Austria AG";"K1";1.00;"2000054515010500 0001                          ";"WTPL Palomba B=1200mm, H=78mm";"87";"Palomba 2010";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;13.60;13.60;132.65;0.76;;;
"300011281";10;"300011281-10";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"SP00095896120000 0001                          ";"Unterbau Noto 1500 mm";"61";"Noto";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;60.00;60.00;1050.85;0.76;;"9403.6000";"Holzmöbel"
"300011281";20;"300011281-20";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"3000112816130101 0001                          ";"Seitenschrank Noto 450mm";"61";"Noto";370;"Seitenschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;40.00;40.00;290.02;0.76;;"9403.6000";"Holzmöbel"
"300011281";30;"300011281-30";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"3000112816130202 0001                          ";"Seitenschrank Noto 450mm";"61";"Noto";370;"Seitenschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;40.00;40.00;290.02;0.76;;"9403.6000";"Holzmöbel"
"300011477";10;"300011477-10";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"SP00094617730402 0001                          ";"Offenes Regal  300 mm";"77";"neo.2";370;"Seitenschränke";18.08.2011 00:00:00;18.08.2011 00:00:00;32.00;32.00;414.31;0.76;"980169376";"9403.6000";"Holzmöbel"
"300011495";10;"300011495-10";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen";"Richter + Frenzel Giessen";"F-R&F";1.00;"SP00095126120200 0001                          ";"Unterbau Noto 1200mm";"61";"Noto";310;"Unterschränke";26.08.2011 00:00:00;01.09.2011 00:00:00;68.00;68.00;694.28;0.76;"980168905";"9403.6000";"Holzmöbel"
"300011508";10;"300011508-10";"Richter + Frenzel GmbH + Co.KG, Bleicherstr. 36, DE-87437 Kempten";"Richter + Frenzel Kempten";"R&F";1.00;"3000115087709500 0001                          ";"77 Mineralgusswaschtisch1200mm";"77";"neo.2";306;"Mineralgusswaschtische";01.09.2011 00:00:00;01.09.2011 00:00:00;24.00;24.00;483.52;0.76;"970041333";"7324.9021";"Sanitärartikel"
"300011508";11;"300011508-11";"Richter + Frenzel GmbH + Co.KG, Bleicherstr. 36, DE-87437 Kempten";"Richter + Frenzel Kempten";"R&F";1.00;"3000115087722400 0001                          ";"Unterbau neo.2 1200mm";"77";"neo.2";310;"Unterschränke";01.09.2011 00:00:00;01.09.2011 00:00:00;40.00;40.00;596.52;0.76;;"9403.6000";"Holzmöbel"
"300011508";20;"300011508-20";"Richter + Frenzel GmbH + Co.KG, Bleicherstr. 36, DE-87437 Kempten";"Richter + Frenzel Kempten";"R&F";1.00;"3000115087741800 0001                          ";"Spiegelschrank neo.2 1200mm";"77";"neo.2";330;"Spiegelschränke";01.09.2011 00:00:00;01.09.2011 00:00:00;40.00;40.00;645.95;0.76;;"9403.6000";"Holzmöbel"
"300011590";10;"300011590-10";"Richter + Frenzel GmbH + Co.KG, Fichtenweg 2, DE-99198 Kerspleben";"Richter + Frenzel Erfurt-Kerspleben";"R&F";1.00;"SP00095777642000 0001                          ";"Spiegelschrank zedo soft 800";"76";"Zedo";330;"Spiegelschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;9999.00;9999.00;651.54;0.76;;"9403.6000";"Holzmöbel"
"300011609";10;"300011609-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000116097762701 0001                          ";"Lichtspiegel neo.2 900 mm";"77";"neo.2";340;"Spiegelwände";01.09.2011 00:00:00;06.09.2011 00:00:00;24.00;24.00;576.75;0.76;"960041925";"7009.9190";"Glasspiegel"
"300011609";20;"300011609-20";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000116097762702 0001                          ";"Lichtspiegel neo.2 900 mm";"77";"neo.2";340;"Spiegelwände";01.09.2011 00:00:00;06.09.2011 00:00:00;24.00;24.00;576.75;0.76;"960041926";"7009.9190";"Glasspiegel"
"300011609";30;"300011609-30";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000116095920100 0001                          ";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";310;"Unterschränke";01.09.2011 00:00:00;06.09.2011 00:00:00;12.00;12.00;225.52;0.76;;"9403.6000";"Holzmöbel"
"300011609";40;"300011609-40";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"SP00096647704700 0001                          ";"ABF Kunstharz neo.2 1800mm";"77";"neo.2";300;"Abstellflächen Kunstharz";01.09.2011 00:00:00;01.09.2011 00:00:00;15.00;15.00;247.65;0.76;"970041425";;
"300011609";41;"300011609-41";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"SP00096647724700 0001                          ";"Unterbau neo.2 1800mm";"77";"neo.2";310;"Unterschränke";01.09.2011 00:00:00;01.09.2011 00:00:00;34.00;34.00;688.33;0.76;;"9403.6000";"Holzmöbel"
"300011611";10;"300011611-10";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"SP00097517704400 0001                          ";"ABF Kunstharz neo.2 1250mm";"77";"neo.2";300;"Abstellflächen Kunstharz";01.09.2011 00:00:00;01.09.2011 00:00:00;10.00;10.00;230.70;0.76;"970041609";;
"300011611";11;"300011611-11";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"SP00097517723400 0001                          ";"Unterbau neo.2 1250mm";"77";"neo.2";310;"Unterschränke";01.09.2011 00:00:00;01.09.2011 00:00:00;42.00;42.00;661.96;0.76;;"9403.6000";"Holzmöbel"
"300011611";12;"300011611-12";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"SP00097517732402 0001                          ";"Seitenschrank neo.2 350 mm";"77";"neo.2";370;"Seitenschränke";01.09.2011 00:00:00;01.09.2011 00:00:00;37.00;37.00;305.09;0.76;;"9403.6000";"Holzmöbel"
"300011628";10;"300011628-10";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"SP00095766120000 0001                          ";"Unterbau Noto 1900mm";"61";"Noto";310;"Unterschränke";19.08.2011 00:00:00;19.08.2011 00:00:00;60.00;60.00;1278.26;0.76;"980169451";"9403.6000";"Holzmöbel"
"300011628";20;"300011628-20";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000116286131202 0001                          ";"Seitenschrank Noto 450mm";"61";"Noto";370;"Seitenschränke";19.08.2011 00:00:00;19.08.2011 00:00:00;64.00;64.00;365.35;0.76;"980169452";"9403.6000";"Holzmöbel"
"300011633";10;"300011633-10";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich";"Richter + Frenzel Kerpen-Türnich";"R&F";1.00;"3000116336120200 0001                          ";"Unterbau Noto 1200mm";"61";"Noto";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;68.00;68.00;698.21;0.76;"980168927";"9403.6000";"Holzmöbel"
"300011633";20;"300011633-20";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich";"Richter + Frenzel Kerpen-Türnich";"R&F";1.00;"3000116336032101 0001                          ";"Hochschrank Nara 450mm";"60";"Nara";370;"Seitenschränke";26.08.2011 00:00:00;12.08.2011 00:00:00;45.00;45.00;767.42;0.76;"980168836";"9403.6000";"Holzmöbel"
"300011634";10;"300011634-10";"Richter + Frenzel GmbH + Co.KG, Benzstrasse 1, DE-63741 Aschaffenburg";"Richter + Frenzel Aschaffenburg";"R&F";1.00;"SP00095955931101 0001                          ";"Seitenschrank MyStyle 300mm";"59";"MyStyle / cubito";370;"Seitenschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;30.00;30.00;337.57;0.76;"980169744";"9403.6000";"Holzmöbel"
"300011635";10;"300011635-10";"Richter + Frenzel GmbH + Co.KG, Emil-Richter-Str. 1, DE-94036 Passau";"Richter + Frenzel Passau";"R&F";1.00;"SP00095835920300 0001                          ";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;23.00;23.00;375.71;0.76;"980169735";"9403.6000";"Holzmöbel"
"300011635";30;"300011635-30";"Richter + Frenzel GmbH + Co.KG, Emil-Richter-Str. 1, DE-94036 Passau";"Richter + Frenzel Passau";"R&F";1.00;"SP00095855931202 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;30.00;30.00;337.57;0.76;"980169737";"9403.6000";"Holzmöbel"
"300011635";40;"300011635-40";"Richter + Frenzel GmbH + Co.KG, Emil-Richter-Str. 1, DE-94036 Passau";"Richter + Frenzel Passau";"R&F";1.00;"SP00095845940600 0001                          ";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;24.00;24.00;456.22;0.76;"980169736";"9403.6000";"Holzmöbel"
"300011639";10;"300011639-10";"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"R&F";1.00;"SP00095928431202 0001                          ";"Hochschrank MyStar 400mm";"84";"MyStar";370;"Seitenschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;30.00;30.00;305.56;0.76;;"9403.6000";"Holzmöbel"
"300011639";20;"300011639-20";"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"R&F";1.00;"SP00095938431101 0001                          ";"Hochschrank MyStar 400mm";"84";"MyStar";370;"Seitenschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;30.00;30.00;305.56;0.76;;"9403.6000";"Holzmöbel"
"300011639";30;"300011639-30";"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"R&F";1.00;"3000116398420400 0001                          ";"Unterbau MyStar 960 mm";"84";"MyStar";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;35.50;35.50;377.59;0.76;;"9403.6000";"Holzmöbel"
"300011639";40;"300011639-40";"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"R&F";1.00;"3000116395940700 0001                          ";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";330;"Spiegelschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;32.00;32.00;475.52;0.76;"980169743";"9403.6000";"Holzmöbel"
"300011640";10;"300011640-10";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"SP00095905920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;31.00;31.00;382.30;0.76;"980169738";"9403.6000";"Holzmöbel"
